name;region;country;lat;lon;tz_id;localtime;last_updated;temp_c;temp_f;is_day;condition_text;condition_code;wind_mph;wind_kph;wind_degree;pressure_in;precip_in;humidity;cloud;feelslike_c;uv;gust_mph;gust_kph
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:42;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:44;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:42;21/05/2024 11:30;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:44;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:46;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:44;21/05/2024 11:30;32.0;89.6;1;Partly cloudy;1003;10.5;16.9;80;29.8;0.0;63;25;37.0;9.0;15.0;24.1
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:46;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:48;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:46;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:48;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:46;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:48;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:50;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:51;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:50;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:51;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:50;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:51;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:50;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:51;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:54;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:55;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:54;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:55;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:54;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:55;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:54;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:58;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:58;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:58;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:58;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:58;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:58;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 11:58;21/05/2024 11:45;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;37.0;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 11:58;21/05/2024 11:45;24.9;76.8;1;Patchy rain nearby;1063;2.2;3.6;138;29.86;0.0;60;82;26.1;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:02;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:02;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:02;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:02;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:02;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:02;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:05;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:02;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:05;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:06;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:05;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:06;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:05;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:06;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:09;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:06;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:09;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:10;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:09;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:10;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:12;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:10;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:12;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:10;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:12;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:14;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:12;21/05/2024 12:00;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;90;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:14;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:16;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:14;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:16;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:14;21/05/2024 12:00;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:16;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:18;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:19;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:18;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:19;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:18;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:19;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:18;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:19;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:22;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:23;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:22;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:23;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:22;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:23;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:22;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:26;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:26;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:26;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:26;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:26;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:26;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:26;21/05/2024 12:15;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:26;21/05/2024 12:15;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:30;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:30;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:30;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:30;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:30;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:30;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:33;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:30;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:33;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:35;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:33;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:35;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:36;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:35;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:36;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:35;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:36;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:38;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:36;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:38;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:40;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:38;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:40;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:38;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:40;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:42;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
Surabaya;East Java;Indonesia;-7.25;112.75;Asia/Jakarta;21/05/2024 12:40;21/05/2024 12:30;32.0;89.6;1;Partly cloudy;1003;11.9;19.1;60;29.77;0.0;63;25;36.8;9.0;16.3;26.3
Malang;East Java;Indonesia;-8.0;114.14;Asia/Jakarta;21/05/2024 12:42;21/05/2024 12:30;24.9;76.9;1;Patchy rain nearby;1063;2.2;3.6;156;29.84;0.0;60;75;26.2;6.0;6.7;10.8
